Actual	Predicted	Top1_Prob	Top1_Class	Top2_Prob	Top2_Class	Top3_Prob	Top3_Class
bird	bird	0.9960	bird	0.0022	cat	0.0006	dog
deer	deer	0.9992	deer	0.0003	ship	0.0002	cat
bird	cat	0.5510	cat	0.4043	bird	0.0322	dog
cat	cat	0.9990	cat	0.0009	dog	0.0001	frog
dog	cat	0.4770	cat	0.2249	plane	0.2249	deer
dog	deer	0.4174	deer	0.3369	cat	0.1139	plane
deer	deer	0.7020	deer	0.2608	horse	0.0216	cat
car	deer	0.9756	deer	0.0076	plane	0.0062	car
frog	bird	0.5697	bird	0.3081	cat	0.0643	plane
horse	cat	0.4549	cat	0.2429	bird	0.1807	dog
car	plane	0.5758	plane	0.2340	ship	0.1591	cat
frog	cat	0.7908	cat	0.0934	deer	0.0417	plane
car	deer	0.9017	deer	0.0388	plane	0.0236	cat
horse	horse	0.8243	horse	0.1502	deer	0.0143	frog
car	deer	0.5170	deer	0.1480	cat	0.1182	plane
frog	deer	0.6331	deer	0.2941	cat	0.0318	frog
bird	bird	0.8499	bird	0.0990	plane	0.0247	deer
cat	cat	0.9964	cat	0.0018	plane	0.0016	bird
plane	deer	0.4046	deer	0.3376	bird	0.2349	plane
deer	dog	0.4998	dog	0.3546	cat	0.0804	deer
bird	deer	0.8211	deer	0.0883	plane	0.0437	frog
truck	truck	0.3687	truck	0.3086	deer	0.1813	ship
horse	horse	0.9882	horse	0.0042	deer	0.0041	cat
dog	ship	0.5693	ship	0.3093	deer	0.0906	cat
dog	bird	0.4485	bird	0.4477	cat	0.0702	dog
frog	plane	0.4708	plane	0.2566	ship	0.1498	cat
plane	cat	0.5217	cat	0.1915	plane	0.1524	ship
ship	ship	0.9064	ship	0.0570	cat	0.0153	truck
ship	ship	0.7294	ship	0.1560	cat	0.0596	frog
car	car	0.5575	car	0.2452	deer	0.1097	plane
car	car	0.9657	car	0.0083	frog	0.0077	ship
cat	cat	0.8003	cat	0.1275	bird	0.0304	deer
dog	dog	0.9829	dog	0.0092	cat	0.0046	horse
frog	frog	0.9612	frog	0.0356	bird	0.0023	cat
dog	cat	0.6294	cat	0.1859	deer	0.1397	bird
cat	cat	0.9997	cat	0.0001	deer	0.0001	dog
ship	ship	0.6307	ship	0.1490	bird	0.0820	deer
horse	horse	0.9850	horse	0.0134	deer	0.0011	bird
dog	bird	0.7585	bird	0.1650	cat	0.0423	plane
plane	plane	0.9615	plane	0.0123	ship	0.0101	bird
horse	deer	0.5352	deer	0.2336	horse	0.1508	bird
horse	horse	0.9510	horse	0.0227	cat	0.0173	dog
dog	cat	0.8011	cat	0.0610	frog	0.0562	bird
horse	deer	0.6750	deer	0.1417	cat	0.0987	ship
car	car	0.9536	car	0.0189	ship	0.0104	plane
truck	truck	0.9482	truck	0.0185	ship	0.0080	cat
truck	truck	0.4943	truck	0.3217	ship	0.0661	deer
car	car	0.8827	car	0.0424	cat	0.0265	frog
truck	ship	0.6045	ship	0.2307	deer	0.0455	plane
truck	deer	0.7265	deer	0.1349	ship	0.0647	bird
cat	cat	0.6584	cat	0.1015	ship	0.0950	deer
dog	dog	0.9705	dog	0.0253	cat	0.0018	frog
dog	cat	0.7259	cat	0.1627	deer	0.0871	dog
cat	cat	0.9546	cat	0.0152	bird	0.0129	ship
plane	plane	0.7585	plane	0.1723	deer	0.0524	ship
cat	deer	0.4919	deer	0.3298	ship	0.0545	plane
plane	plane	0.9143	plane	0.0715	ship	0.0055	frog
frog	frog	0.9390	frog	0.0202	ship	0.0201	deer
frog	frog	0.6132	frog	0.3768	cat	0.0045	deer
dog	plane	0.5155	plane	0.1761	cat	0.1315	bird
frog	deer	0.4708	deer	0.4172	cat	0.0321	frog
ship	ship	0.9734	ship	0.0083	cat	0.0070	plane
truck	ship	0.4408	ship	0.1751	deer	0.1020	car
deer	deer	0.5665	deer	0.3783	bird	0.0346	cat
dog	cat	0.8218	cat	0.1406	bird	0.0212	dog
car	car	0.9788	car	0.0150	bird	0.0023	cat
car	ship	0.6041	ship	0.2984	deer	0.0472	cat
bird	bird	0.9792	bird	0.0072	plane	0.0061	deer
horse	deer	0.7342	deer	0.1680	horse	0.0364	ship
truck	ship	0.4643	ship	0.2428	deer	0.1293	horse
plane	deer	0.6413	deer	0.2081	plane	0.0964	bird
car	deer	0.6219	deer	0.3498	ship	0.0113	plane
bird	cat	0.7973	cat	0.0539	bird	0.0528	dog
dog	dog	0.3935	dog	0.3822	cat	0.1352	frog
deer	cat	0.4909	cat	0.2926	deer	0.0767	plane
deer	deer	0.4610	deer	0.2720	cat	0.1189	horse
horse	deer	0.9649	deer	0.0147	horse	0.0116	cat
deer	deer	0.9839	deer	0.0096	cat	0.0036	dog
ship	ship	0.6546	ship	0.2310	cat	0.0468	deer
cat	cat	0.9998	cat	0.0001	dog	0.0001	bird
cat	bird	0.6089	bird	0.1731	cat	0.1371	plane
dog	deer	0.9972	deer	0.0020	horse	0.0006	cat
cat	ship	0.3784	ship	0.3707	deer	0.1579	cat
dog	dog	0.5114	dog	0.4452	cat	0.0178	frog
horse	bird	0.4871	bird	0.3549	deer	0.0870	ship
plane	plane	0.9776	plane	0.0107	ship	0.0077	bird
car	deer	0.6916	deer	0.1227	car	0.0896	cat
bird	bird	0.9303	bird	0.0354	cat	0.0290	plane
truck	truck	0.9944	truck	0.0025	cat	0.0014	car
ship	plane	0.3242	plane	0.2453	cat	0.1622	deer
car	ship	0.9978	ship	0.0008	plane	0.0004	truck
horse	horse	0.3730	horse	0.1673	dog	0.1586	bird
cat	cat	0.5079	cat	0.2111	dog	0.1382	bird
dog	dog	0.4179	dog	0.2222	cat	0.1975	deer
truck	deer	0.6489	deer	0.0882	frog	0.0859	plane
car	deer	0.6241	deer	0.2457	ship	0.0563	plane
truck	cat	0.8090	cat	0.0781	dog	0.0372	ship
car	cat	0.4566	cat	0.3669	frog	0.1088	deer
car	deer	0.3777	deer	0.2236	cat	0.2158	ship
cat	deer	0.6347	deer	0.3140	cat	0.0456	dog
frog	frog	0.7641	frog	0.1850	cat	0.0449	bird
horse	cat	0.4472	cat	0.3179	horse	0.2205	dog
deer	cat	0.4970	cat	0.3792	deer	0.0705	horse
ship	cat	0.6906	cat	0.1853	deer	0.0629	ship
cat	cat	0.9482	cat	0.0170	deer	0.0136	frog
dog	deer	0.8667	deer	0.0913	frog	0.0245	cat
frog	frog	0.9897	frog	0.0071	bird	0.0010	dog
horse	dog	0.9106	dog	0.0407	deer	0.0256	cat
plane	ship	0.6676	ship	0.1355	plane	0.1087	cat
car	car	0.9855	car	0.0121	plane	0.0018	ship
horse	frog	0.3913	frog	0.3833	bird	0.0906	deer
horse	horse	0.7080	horse	0.2714	dog	0.0124	deer
bird	dog	0.7041	dog	0.1398	horse	0.0808	cat
cat	cat	0.8412	cat	0.1540	frog	0.0019	dog
cat	cat	0.5614	cat	0.2208	deer	0.0925	frog
dog	dog	0.6369	dog	0.3218	bird	0.0162	cat
car	plane	0.7337	plane	0.1188	frog	0.0657	deer
horse	deer	0.5441	deer	0.3391	horse	0.0286	cat
frog	frog	0.9682	frog	0.0242	cat	0.0039	deer
ship	ship	0.8314	ship	0.1043	deer	0.0308	cat
deer	deer	0.7223	deer	0.1763	cat	0.0504	ship
deer	deer	0.6141	deer	0.1402	cat	0.1370	frog
dog	dog	0.6858	dog	0.2616	cat	0.0289	deer
horse	bird	0.4327	bird	0.3311	deer	0.1483	cat
cat	cat	0.9494	cat	0.0201	deer	0.0132	dog
deer	deer	0.9580	deer	0.0192	cat	0.0124	plane
horse	bird	0.4108	bird	0.2066	cat	0.1789	dog
horse	horse	0.5380	horse	0.4598	deer	0.0011	ship
cat	cat	0.5614	cat	0.1721	deer	0.1599	frog
frog	deer	0.4612	deer	0.1567	cat	0.1253	bird
plane	bird	0.8201	bird	0.1234	frog	0.0448	cat
horse	horse	0.9953	horse	0.0043	deer	0.0002	dog
bird	bird	0.9989	bird	0.0010	frog	0.0001	cat
frog	cat	0.4280	cat	0.1997	deer	0.1160	frog
horse	deer	0.8888	deer	0.0509	plane	0.0240	cat
deer	deer	0.9695	deer	0.0141	cat	0.0119	bird
car	car	0.3860	car	0.2514	ship	0.2381	deer
ship	ship	0.8992	ship	0.0896	frog	0.0048	cat
plane	plane	0.9680	plane	0.0118	bird	0.0088	ship
bird	deer	0.7353	deer	0.0977	cat	0.0945	bird
bird	bird	0.9117	bird	0.0484	frog	0.0243	deer
car	cat	0.5619	cat	0.1943	deer	0.0934	car
dog	deer	0.8219	deer	0.1053	cat	0.0261	bird
deer	deer	0.9875	deer	0.0090	cat	0.0015	bird
plane	plane	0.9860	plane	0.0082	cat	0.0030	bird
truck	deer	0.8856	deer	0.1046	ship	0.0041	cat
cat	cat	0.8409	cat	0.0737	deer	0.0452	plane
deer	deer	0.8485	deer	0.0723	bird	0.0300	plane
deer	ship	0.3895	ship	0.3092	deer	0.2036	cat
bird	bird	0.9837	bird	0.0089	frog	0.0049	plane
cat	cat	0.9645	cat	0.0107	plane	0.0069	frog
ship	cat	0.5434	cat	0.2436	ship	0.0964	deer
dog	cat	0.4499	cat	0.4112	dog	0.1105	horse
plane	plane	0.4742	plane	0.2893	cat	0.0984	ship
plane	plane	0.5076	plane	0.4695	deer	0.0104	ship
deer	deer	0.9084	deer	0.0386	cat	0.0249	plane
frog	frog	0.8406	frog	0.1199	deer	0.0179	bird
cat	frog	0.6661	frog	0.1352	deer	0.1055	ship
truck	deer	0.8161	deer	0.0879	cat	0.0327	plane
bird	bird	0.9989	bird	0.0008	plane	0.0002	frog
plane	ship	0.9534	ship	0.0249	deer	0.0084	horse
dog	dog	0.7663	dog	0.1352	frog	0.0381	deer
horse	bird	0.3359	bird	0.2788	frog	0.1546	horse
dog	cat	0.6308	cat	0.2249	dog	0.0723	frog
dog	cat	0.5337	cat	0.3348	plane	0.0462	ship
car	frog	0.5677	frog	0.4054	ship	0.0092	car
horse	dog	0.5359	dog	0.3577	deer	0.0613	horse
cat	cat	0.8711	cat	0.0563	frog	0.0352	bird
car	deer	0.9274	deer	0.0496	cat	0.0120	bird
frog	frog	0.4056	frog	0.3225	cat	0.1905	deer
horse	cat	0.4255	cat	0.3272	bird	0.0836	dog
truck	truck	1.0000	truck	0.0000	ship	0.0000	car
plane	plane	0.9962	plane	0.0037	bird	0.0000	ship
car	bird	0.8930	bird	0.0552	cat	0.0231	ship
bird	deer	0.8469	deer	0.1333	bird	0.0071	plane
car	cat	0.8128	cat	0.1449	frog	0.0261	ship
deer	bird	0.6031	bird	0.3915	deer	0.0030	horse
frog	cat	0.8627	cat	0.0848	dog	0.0168	frog
car	frog	0.8490	frog	0.1012	cat	0.0433	ship
dog	deer	0.9366	deer	0.0324	cat	0.0138	frog
truck	ship	0.4477	ship	0.2575	plane	0.1110	bird
dog	dog	0.9776	dog	0.0110	bird	0.0061	horse
plane	plane	0.7115	plane	0.1330	deer	0.0782	ship
deer	deer	0.9996	deer	0.0002	cat	0.0000	horse
truck	truck	0.4507	truck	0.2878	car	0.1965	ship
deer	deer	0.9931	deer	0.0037	bird	0.0020	plane
truck	ship	0.7758	ship	0.1289	deer	0.0613	cat
horse	cat	0.3959	cat	0.2364	horse	0.1841	dog
car	cat	0.8968	cat	0.0584	frog	0.0119	ship
frog	bird	0.5007	bird	0.1546	frog	0.1379	cat
ship	deer	0.5888	deer	0.3560	ship	0.0311	cat
plane	deer	0.4825	deer	0.3312	cat	0.0938	ship
frog	frog	0.3493	frog	0.2898	cat	0.2851	bird
dog	cat	0.6199	cat	0.1921	dog	0.1255	deer
plane	deer	0.6610	deer	0.1535	cat	0.0798	plane
ship	ship	0.8572	ship	0.0512	deer	0.0407	plane
car	deer	0.7491	deer	0.0866	cat	0.0566	plane
horse	horse	0.8139	horse	0.1225	dog	0.0536	deer
dog	bird	0.6291	bird	0.1912	frog	0.1486	dog
frog	frog	0.5458	frog	0.3300	cat	0.0565	dog
truck	truck	0.8120	truck	0.1383	ship	0.0188	car
cat	cat	0.6322	cat	0.1779	dog	0.1562	bird
bird	plane	0.7047	plane	0.1341	frog	0.0783	cat
cat	cat	0.8715	cat	0.0656	deer	0.0468	horse
truck	bird	0.5166	bird	0.3444	ship	0.0838	cat
ship	ship	0.9872	ship	0.0045	bird	0.0038	horse
frog	deer	0.5291	deer	0.2630	cat	0.1364	frog
car	truck	0.2749	truck	0.2571	ship	0.1636	cat
plane	plane	0.9932	plane	0.0060	bird	0.0005	cat
truck	ship	0.4197	ship	0.3723	deer	0.1687	frog
plane	ship	0.3589	ship	0.3098	cat	0.1118	deer
truck	truck	0.6947	truck	0.1900	cat	0.0417	car
ship	ship	0.9973	ship	0.0018	deer	0.0003	cat
horse	cat	0.5495	cat	0.2897	dog	0.1005	horse
horse	dog	0.6237	dog	0.2571	horse	0.0557	deer
dog	cat	0.3470	cat	0.2512	deer	0.2047	bird
bird	bird	0.9522	bird	0.0133	deer	0.0119	cat
cat	cat	0.9925	cat	0.0041	bird	0.0015	dog
dog	cat	0.8877	cat	0.0491	dog	0.0220	deer
dog	cat	0.5663	cat	0.2527	deer	0.0622	ship
horse	cat	0.7181	cat	0.2205	deer	0.0315	dog
ship	ship	0.7812	ship	0.0963	deer	0.0634	bird
horse	deer	0.8541	deer	0.0926	dog	0.0506	horse
frog	cat	0.8742	cat	0.0562	dog	0.0548	frog
truck	ship	0.6479	ship	0.2852	truck	0.0280	cat
car	deer	0.6124	deer	0.1726	plane	0.1303	cat
truck	ship	0.7026	ship	0.1392	plane	0.1168	deer
ship	ship	0.7121	ship	0.1486	cat	0.0575	deer
frog	cat	0.3541	cat	0.2455	deer	0.2056	ship
dog	deer	0.9841	deer	0.0068	cat	0.0054	dog
frog	frog	0.3322	frog	0.2308	cat	0.2184	bird
horse	horse	0.9910	horse	0.0046	deer	0.0023	dog
dog	bird	0.5746	bird	0.4251	cat	0.0003	dog
frog	cat	0.8742	cat	0.1192	dog	0.0051	frog
horse	bird	0.9069	bird	0.0459	cat	0.0158	dog
bird	cat	0.7519	cat	0.1150	bird	0.0494	deer
dog	cat	0.6060	cat	0.2762	deer	0.0425	plane
truck	ship	0.8520	ship	0.0657	truck	0.0260	cat
frog	frog	0.9905	frog	0.0031	deer	0.0020	ship
frog	frog	0.9993	frog	0.0006	bird	0.0001	cat
horse	cat	0.6225	cat	0.1858	bird	0.0759	plane
plane	plane	0.9233	plane	0.0451	ship	0.0216	deer
car	deer	0.3693	deer	0.2364	cat	0.1810	ship
plane	deer	0.9534	deer	0.0204	cat	0.0102	bird
car	cat	0.9295	cat	0.0226	deer	0.0219	ship
cat	cat	0.5559	cat	0.3642	bird	0.0392	dog
bird	cat	0.8231	cat	0.0831	deer	0.0390	bird
dog	cat	0.8711	cat	0.0536	ship	0.0268	frog
frog	deer	0.4188	deer	0.4180	cat	0.0623	frog
car	frog	0.3564	frog	0.2628	cat	0.2461	plane
bird	cat	0.4036	cat	0.3004	plane	0.1365	bird
dog	cat	0.2906	cat	0.2885	bird	0.1609	dog
car	deer	0.9320	deer	0.0260	cat	0.0141	dog
truck	truck	0.5489	truck	0.3042	cat	0.0634	car
truck	ship	0.9800	ship	0.0135	plane	0.0048	deer
ship	ship	0.5942	ship	0.2039	cat	0.0973	plane
frog	frog	0.9447	frog	0.0427	cat	0.0083	dog
ship	ship	0.9036	ship	0.0373	cat	0.0304	plane
frog	frog	0.7526	frog	0.1038	bird	0.0833	cat
ship	plane	0.7931	plane	0.1334	ship	0.0402	deer
truck	dog	0.4249	dog	0.3753	ship	0.0916	cat
plane	ship	0.6091	ship	0.2145	bird	0.0423	frog
deer	deer	0.9895	deer	0.0081	cat	0.0007	bird
plane	ship	0.6433	ship	0.2245	plane	0.0999	deer
cat	cat	0.4398	cat	0.4345	plane	0.0393	deer
cat	cat	0.6835	cat	0.1326	deer	0.0970	frog
frog	frog	0.9182	frog	0.0603	bird	0.0126	deer
deer	deer	0.8314	deer	0.0920	frog	0.0529	cat
truck	cat	0.6627	cat	0.3247	deer	0.0052	plane
truck	deer	0.5902	deer	0.2921	ship	0.0664	cat
horse	deer	0.7350	deer	0.1289	ship	0.0569	cat
bird	bird	0.9916	bird	0.0047	plane	0.0035	cat
cat	cat	0.9948	cat	0.0024	dog	0.0019	plane
dog	cat	0.5129	cat	0.3492	bird	0.1277	dog
frog	frog	0.7559	frog	0.1203	cat	0.0488	deer
deer	deer	0.5706	deer	0.2384	cat	0.1446	dog
frog	cat	0.4046	cat	0.1893	plane	0.1530	deer
plane	deer	0.6340	deer	0.2419	plane	0.0861	ship
cat	cat	0.9992	cat	0.0004	deer	0.0003	dog
horse	bird	0.9901	bird	0.0034	dog	0.0023	frog
dog	cat	0.9513	cat	0.0282	dog	0.0187	bird
plane	cat	0.3842	cat	0.2553	plane	0.1953	ship
bird	deer	0.7475	deer	0.1845	cat	0.0327	frog
truck	ship	0.9820	ship	0.0114	deer	0.0022	cat
bird	bird	0.9901	bird	0.0046	cat	0.0040	deer
horse	horse	0.9784	horse	0.0154	deer	0.0052	dog
bird	cat	0.4438	cat	0.3234	plane	0.0683	ship
truck	truck	0.7645	truck	0.1808	ship	0.0266	car
bird	bird	0.8383	bird	0.1510	deer	0.0093	cat
deer	deer	0.6935	deer	0.2546	cat	0.0156	dog
plane	plane	0.7317	plane	0.2360	ship	0.0178	bird
frog	frog	0.8127	frog	0.1789	bird	0.0062	cat
frog	frog	0.7663	frog	0.2225	bird	0.0037	plane
cat	deer	0.8819	deer	0.0849	cat	0.0101	ship
deer	deer	0.8216	deer	0.0780	plane	0.0479	ship
dog	cat	0.9675	cat	0.0130	bird	0.0106	dog
dog	cat	0.8882	cat	0.0501	bird	0.0269	deer
truck	deer	0.9567	deer	0.0324	cat	0.0075	dog
car	car	0.9640	car	0.0091	plane	0.0091	horse
car	deer	0.9936	deer	0.0021	plane	0.0014	ship
deer	deer	0.8830	deer	0.0548	horse	0.0307	cat
deer	dog	0.4377	dog	0.3318	cat	0.2001	deer
cat	cat	0.6222	cat	0.2571	deer	0.0510	dog
dog	cat	0.5529	cat	0.2355	dog	0.1775	bird
deer	cat	0.6057	cat	0.3487	deer	0.0328	dog
ship	ship	0.3937	ship	0.3937	deer	0.1849	cat
plane	plane	0.6341	plane	0.1689	ship	0.0964	cat
plane	plane	0.7419	plane	0.0996	bird	0.0967	deer
cat	cat	0.6524	cat	0.2205	bird	0.0839	dog
truck	cat	0.9890	cat	0.0068	deer	0.0016	dog
deer	cat	0.5373	cat	0.1590	deer	0.1249	bird
horse	cat	0.8408	cat	0.0822	dog	0.0471	bird
deer	horse	0.6199	horse	0.3039	deer	0.0664	cat
bird	plane	0.6274	plane	0.1131	cat	0.0880	bird
ship	deer	0.4890	deer	0.2693	ship	0.1553	cat
cat	cat	0.5174	cat	0.2535	deer	0.0882	ship
frog	frog	0.6702	frog	0.1827	cat	0.1243	dog
cat	cat	0.7604	cat	0.0899	bird	0.0786	dog
car	car	0.9122	car	0.0333	ship	0.0207	deer
truck	cat	0.7894	cat	0.1483	plane	0.0295	deer
frog	cat	0.5246	cat	0.1511	deer	0.1330	frog
cat	cat	0.9828	cat	0.0123	dog	0.0021	deer
ship	cat	0.4019	cat	0.3036	ship	0.1496	plane
cat	cat	0.4618	cat	0.4465	deer	0.0352	plane
ship	cat	0.3880	cat	0.2135	deer	0.2050	ship
deer	deer	0.8420	deer	0.1290	cat	0.0182	bird
horse	horse	0.9368	horse	0.0462	dog	0.0140	deer
dog	cat	0.4010	cat	0.3194	deer	0.0956	frog
horse	deer	0.9765	deer	0.0144	horse	0.0033	ship
dog	deer	0.6470	deer	0.2090	cat	0.0589	frog
cat	bird	0.6541	bird	0.2255	cat	0.0435	dog
car	car	0.9951	car	0.0032	ship	0.0008	cat
bird	deer	0.9305	deer	0.0214	bird	0.0190	cat
frog	frog	0.9999	frog	0.0000	cat	0.0000	ship
car	ship	0.4446	ship	0.4238	plane	0.0860	deer
cat	frog	0.4427	frog	0.3328	cat	0.0851	dog
bird	cat	0.4691	cat	0.2706	plane	0.1007	deer
plane	plane	0.5554	plane	0.2506	deer	0.1562	cat
horse	horse	0.7404	horse	0.2306	dog	0.0248	cat
dog	cat	0.4905	cat	0.4475	frog	0.0496	dog
plane	plane	0.9946	plane	0.0038	bird	0.0014	deer
plane	plane	0.9451	plane	0.0255	bird	0.0145	cat
plane	ship	0.7617	ship	0.1521	plane	0.0722	deer
car	deer	0.6114	deer	0.2497	cat	0.0483	dog
deer	frog	0.2922	frog	0.2577	deer	0.2179	bird
cat	cat	0.8460	cat	0.1502	deer	0.0028	dog
dog	cat	0.7438	cat	0.2360	dog	0.0155	deer
ship	deer	0.6793	deer	0.2296	cat	0.0367	ship
deer	deer	0.9947	deer	0.0022	cat	0.0016	dog
cat	dog	0.3643	dog	0.3102	cat	0.2110	horse
car	frog	0.9330	frog	0.0335	deer	0.0131	cat
horse	deer	0.9382	deer	0.0301	horse	0.0191	ship
car	cat	0.5635	cat	0.3097	frog	0.0528	plane
plane	plane	0.4099	plane	0.3371	ship	0.2156	deer
deer	deer	0.7073	deer	0.1499	cat	0.0564	bird
bird	plane	0.9907	plane	0.0045	bird	0.0040	cat
deer	deer	0.9761	deer	0.0172	cat	0.0034	horse
car	deer	0.8774	deer	0.0643	cat	0.0331	ship
deer	cat	0.5082	cat	0.2789	deer	0.1174	plane
plane	plane	0.9034	plane	0.0861	bird	0.0050	ship
car	car	0.9739	car	0.0141	ship	0.0093	plane
bird	cat	0.4584	cat	0.3177	plane	0.1025	ship
car	car	0.9040	car	0.0890	ship	0.0035	cat
horse	deer	0.4203	deer	0.3491	bird	0.1882	horse
horse	deer	0.9655	deer	0.0107	horse	0.0091	bird
truck	deer	0.6023	deer	0.0863	truck	0.0786	bird
ship	plane	0.6059	plane	0.2625	ship	0.0618	cat
horse	horse	0.9905	horse	0.0069	dog	0.0010	bird
dog	dog	0.4042	dog	0.2587	cat	0.2450	bird
deer	deer	0.9688	deer	0.0117	ship	0.0062	horse
plane	plane	0.6388	plane	0.3342	ship	0.0193	deer
truck	deer	0.4865	deer	0.3617	cat	0.0560	frog
plane	plane	0.9726	plane	0.0181	cat	0.0043	bird
plane	plane	0.6850	plane	0.2424	ship	0.0330	cat
ship	ship	0.3952	ship	0.3291	deer	0.1507	cat
bird	bird	0.9943	bird	0.0023	frog	0.0023	cat
plane	plane	0.9958	plane	0.0021	deer	0.0018	bird
plane	plane	0.5119	plane	0.2724	cat	0.1405	deer
bird	bird	0.7536	bird	0.1429	frog	0.0603	plane
deer	deer	0.9765	deer	0.0229	plane	0.0002	ship
ship	ship	0.9767	ship	0.0125	cat	0.0042	deer
frog	frog	0.9698	frog	0.0185	bird	0.0038	deer
bird	bird	0.7925	bird	0.0983	plane	0.0750	cat
deer	deer	0.9914	deer	0.0067	cat	0.0008	ship
frog	deer	0.5393	deer	0.3538	cat	0.0369	plane
cat	bird	0.5070	bird	0.3503	cat	0.0820	plane
dog	dog	0.9202	dog	0.0767	cat	0.0020	frog
car	car	0.6315	car	0.1368	ship	0.0624	cat
dog	cat	0.6560	cat	0.3156	dog	0.0239	horse
cat	cat	0.6345	cat	0.2270	deer	0.0667	dog
horse	dog	0.6030	dog	0.2025	cat	0.1164	frog
bird	cat	0.6824	cat	0.2641	deer	0.0335	frog
bird	bird	0.4026	bird	0.2087	ship	0.1852	plane
truck	ship	0.6194	ship	0.1591	deer	0.1191	cat
ship	plane	0.7372	plane	0.0904	deer	0.0756	bird
plane	plane	0.4917	plane	0.4840	bird	0.0172	cat
plane	plane	0.3825	plane	0.3184	deer	0.2653	cat
plane	deer	0.9846	deer	0.0096	ship	0.0037	cat
cat	deer	0.3589	deer	0.2806	cat	0.1374	ship
deer	deer	0.9790	deer	0.0172	bird	0.0012	horse
deer	deer	0.8954	deer	0.0478	cat	0.0315	horse
frog	frog	0.7597	frog	0.2160	cat	0.0225	bird
car	cat	0.6461	cat	0.2587	bird	0.0266	deer
frog	frog	1.0000	frog	0.0000	bird	0.0000	cat
horse	bird	0.7316	bird	0.1387	cat	0.1022	horse
deer	deer	0.9042	deer	0.0563	cat	0.0156	ship
deer	deer	0.4610	deer	0.1891	ship	0.1313	dog
cat	bird	0.4141	bird	0.2362	cat	0.1629	dog
truck	cat	0.9392	cat	0.0219	bird	0.0214	deer
deer	cat	0.3634	cat	0.3078	horse	0.1826	deer
plane	deer	0.7018	deer	0.1148	plane	0.0706	cat
ship	ship	0.6028	ship	0.2267	plane	0.1293	deer
plane	plane	0.9059	plane	0.0468	ship	0.0363	deer
deer	plane	0.2585	plane	0.2571	cat	0.1931	bird
frog	cat	0.5695	cat	0.2902	frog	0.0551	deer
dog	dog	0.8528	dog	0.0728	deer	0.0436	cat
horse	horse	0.9000	horse	0.0661	dog	0.0278	cat
truck	deer	0.8684	deer	0.0570	bird	0.0325	truck
horse	cat	0.3313	cat	0.3253	horse	0.1875	dog
plane	plane	0.5778	plane	0.3597	bird	0.0294	ship
dog	dog	0.4985	dog	0.3970	cat	0.0378	ship
horse	deer	0.8910	deer	0.0611	frog	0.0201	cat
horse	cat	0.3305	cat	0.2231	bird	0.2147	deer
cat	cat	0.5344	cat	0.2022	dog	0.1831	bird
car	cat	0.7828	cat	0.1159	dog	0.0433	frog
truck	cat	0.8769	cat	0.0797	deer	0.0192	plane
cat	dog	0.6561	dog	0.0972	cat	0.0834	horse
plane	plane	0.4251	plane	0.3143	bird	0.2206	deer
truck	deer	0.5330	deer	0.3818	cat	0.0513	bird
dog	dog	0.8661	dog	0.0713	cat	0.0342	bird
cat	cat	0.5941	cat	0.3519	deer	0.0156	bird
horse	ship	0.8754	ship	0.0391	truck	0.0314	frog
truck	ship	0.6426	ship	0.0947	frog	0.0927	plane
deer	deer	0.9259	deer	0.0685	cat	0.0027	bird
deer	deer	0.9886	deer	0.0038	cat	0.0037	horse
car	deer	0.5490	deer	0.2068	cat	0.1872	frog
horse	deer	0.7511	deer	0.1592	ship	0.0654	horse
horse	cat	0.9447	cat	0.0255	bird	0.0083	dog
car	deer	0.8396	deer	0.0695	bird	0.0612	cat
deer	deer	0.7310	deer	0.1627	cat	0.0507	bird
car	bird	0.4746	bird	0.2401	cat	0.1853	deer
bird	ship	0.5608	ship	0.4222	deer	0.0063	plane
ship	ship	0.9904	ship	0.0036	plane	0.0024	cat
horse	bird	0.4700	bird	0.4327	horse	0.0776	cat
plane	ship	0.7314	ship	0.1803	deer	0.0533	plane
plane	plane	0.3805	plane	0.3044	deer	0.1369	ship
deer	deer	0.9851	deer	0.0094	ship	0.0025	bird
horse	cat	0.6192	cat	0.1179	dog	0.0923	bird
bird	bird	0.8204	bird	0.0735	deer	0.0698	cat
truck	deer	0.9432	deer	0.0446	ship	0.0036	cat
horse	horse	0.9824	horse	0.0080	dog	0.0062	deer
frog	cat	0.6383	cat	0.3032	deer	0.0275	frog
truck	cat	0.5393	cat	0.2100	deer	0.1397	ship
cat	cat	0.9979	cat	0.0011	bird	0.0005	deer
dog	deer	0.5887	deer	0.2524	cat	0.0520	frog
ship	deer	0.4739	deer	0.2967	ship	0.0795	plane
plane	plane	0.8538	plane	0.1011	ship	0.0235	deer
cat	deer	0.9871	deer	0.0047	bird	0.0030	cat
frog	frog	0.9215	frog	0.0659	deer	0.0084	ship
ship	cat	0.6796	cat	0.2158	ship	0.0500	deer
cat	cat	0.9453	cat	0.0391	bird	0.0122	dog
bird	deer	0.8070	deer	0.0968	cat	0.0370	bird
deer	deer	0.9442	deer	0.0516	cat	0.0012	ship
horse	horse	0.9694	horse	0.0295	dog	0.0006	deer
car	deer	0.8502	deer	0.1367	cat	0.0072	bird
car	car	0.9805	car	0.0059	truck	0.0052	plane
cat	cat	0.9997	cat	0.0002	dog	0.0000	bird
