Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
deer,deer,92.45103,deer,6.125162,cat,0.95921206,dog,1,92.45103001594543,,
ship,cat,70.142456,cat,18.78127,ship,9.798842,frog,1,70.14245390892029,,
car,cat,62.35305,cat,27.984255,car,7.158008,frog,1,62.35305070877075,,
deer,deer,41.09906,deer,25.732327,cat,22.29356,frog,1,41.09905958175659,,
dog,cat,72.92506,cat,17.4179,dog,6.374193,frog,1,72.92505502700806,,
truck,ship,76.9306,ship,15.749033,deer,2.7697737,truck,1,76.93060636520386,,
deer,cat,55.048347,cat,36.111336,deer,5.9471946,dog,1,55.048346519470215,,
horse,horse,93.61843,horse,2.0574641,dog,1.9769279,deer,1,93.6184287071228,,
car,ship,85.61059,ship,5.8151827,cat,5.1067452,deer,1,85.61058640480042,,
deer,deer,78.2387,deer,18.936007,cat,1.8928525,dog,1,78.23870182037354,,
dog,dog,51.626778,dog,48.349144,cat,0.008650689,deer,1,51.62677764892578,,
cat,cat,98.497345,cat,1.2637055,dog,0.16196398,deer,1,98.49734306335449,,
car,deer,36.777306,deer,31.972023,cat,7.0808306,horse,1,36.777305603027344,,
bird,cat,95.10101,cat,2.8676684,frog,0.9109454,dog,1,95.10101079940796,,
frog,cat,84.1006,cat,13.007048,frog,2.7875166,dog,1,84.10059809684753,,
deer,deer,86.89595,deer,12.045412,cat,0.47027272,dog,1,86.89594864845276,,
horse,horse,96.82456,horse,2.0756266,dog,0.83901185,deer,1,96.82456254959106,,
car,cat,94.055984,cat,4.6219106,dog,0.47821742,horse,1,94.05598640441895,,
dog,cat,97.40084,cat,2.3259997,dog,0.24126375,deer,1,97.40084409713745,,
truck,truck,99.96061,truck,0.022083603,ship,0.007278248,car,1,99.96060729026794,,
cat,cat,99.55162,cat,0.19612272,bird,0.12391738,dog,1,99.55162405967712,,
car,car,97.542534,car,1.73724,cat,0.5722066,plane,1,97.54253029823303,,
deer,bird,47.804955,bird,31.706009,deer,10.665301,plane,1,47.80495464801788,,
ship,cat,54.686874,cat,19.671432,bird,10.0211735,ship,1,54.68687415122986,,
horse,dog,71.38047,dog,24.683668,horse,2.7232745,cat,1,71.38047218322754,,
horse,horse,94.44667,horse,1.8779876,dog,1.2832844,frog,1,94.44667100906372,,
plane,plane,98.62586,plane,0.70653737,bird,0.34721267,ship,1,98.62586259841919,,
deer,bird,68.89237,bird,30.63348,plane,0.21365607,cat,1,68.8923716545105,,
cat,cat,92.41877,cat,7.44308,dog,0.060413957,bird,1,92.418771982193,,
deer,deer,99.91542,deer,0.06013173,cat,0.015800735,bird,1,99.91542100906372,,
frog,cat,91.72223,cat,5.8368063,frog,1.4601107,dog,1,91.72223210334778,,
horse,deer,87.3967,deer,3.6842718,ship,3.3858128,dog,1,87.39669919013977,,
horse,dog,97.40857,dog,2.5820634,horse,0.009197338,cat,1,97.40856885910034,,
dog,deer,59.59743,deer,29.861773,dog,6.0596356,horse,1,59.5974326133728,,
deer,deer,99.473946,deer,0.352257,cat,0.13644321,bird,1,99.47394728660583,,
deer,cat,93.63508,cat,2.9577355,deer,1.9808577,dog,1,93.63507628440857,,
deer,deer,99.99407,deer,0.002998798,bird,0.0015027523,cat,1,99.99407529830933,,
cat,cat,99.94497,cat,0.053250022,dog,0.0010564061,deer,1,99.94496703147888,,
frog,frog,50.71483,frog,46.12033,cat,3.06065,deer,1,50.714826583862305,,
frog,cat,56.86072,cat,41.01825,frog,1.0776207,bird,1,56.86072111129761,,
car,cat,99.89598,cat,0.06630165,car,0.018748365,frog,1,99.89597797393799,,
truck,ship,93.971924,ship,3.6924071,cat,0.73550886,truck,1,93.97192597389221,,
truck,deer,74.16513,deer,11.373503,bird,8.225596,ship,1,74.16512966156006,,
horse,cat,94.96459,cat,1.7453868,frog,1.4775126,dog,1,94.96459364891052,,
truck,ship,48.341457,ship,41.356438,truck,5.0255632,cat,1,48.341456055641174,,
deer,deer,99.3885,deer,0.5268756,cat,0.0405558,bird,1,99.38849806785583,,
cat,cat,92.4328,cat,3.8914998,frog,2.4698539,dog,1,92.43280291557312,,
bird,cat,85.89012,cat,4.6182284,bird,2.8924966,deer,1,85.89012026786804,,
truck,cat,37.61574,cat,37.56246,ship,5.952824,bird,1,37.61574029922485,,
ship,cat,97.03959,cat,1.8209673,ship,0.47414437,frog,1,97.03959226608276,,
dog,dog,99.98906,dog,0.010494864,cat,0.00038273833,bird,1,99.98905658721924,,
plane,cat,98.24825,cat,1.1674747,dog,0.18643886,ship,1,98.24825525283813,,
frog,frog,99.78182,frog,0.21220194,cat,0.002002272,bird,1,99.78182315826416,,
truck,ship,82.83008,ship,15.380732,truck,0.702303,horse,1,82.83007740974426,,
plane,plane,99.86163,plane,0.04672718,cat,0.04456084,ship,1,99.86163377761841,,
truck,truck,79.22248,truck,13.236477,car,2.0422697,plane,1,79.22248244285583,,
horse,horse,99.721954,horse,0.17984982,cat,0.08986804,dog,1,99.72195625305176,,
ship,cat,58.879383,cat,39.675816,ship,0.6480031,frog,1,58.87938141822815,,
dog,cat,88.81797,cat,10.8548565,dog,0.16966215,deer,1,88.81797194480896,,
deer,cat,80.67051,cat,8.201072,deer,6.816473,frog,1,80.6705117225647,,
deer,deer,99.70651,deer,0.16106807,bird,0.08239133,cat,1,99.70651268959045,,
truck,ship,59.536777,ship,37.256046,cat,2.4520922,truck,1,59.536778926849365,,
deer,cat,73.23508,cat,13.554454,bird,4.749683,dog,1,73.2350766658783,,
bird,frog,84.95835,frog,9.7448225,bird,4.334045,deer,1,84.95835065841675,,
frog,cat,88.069244,cat,10.6491,dog,0.7402649,deer,1,88.06924819946289,,
frog,frog,86.19686,frog,13.491407,cat,0.25617135,dog,1,86.19686365127563,,
truck,deer,81.06808,deer,12.3939085,bird,3.4647052,horse,1,81.06808066368103,,
truck,truck,99.97898,truck,0.010019975,cat,0.0077717844,car,1,99.97897744178772,,
horse,horse,99.151695,horse,0.64904636,deer,0.1835498,dog,1,99.15169477462769,,
truck,ship,50.72348,ship,46.73858,truck,2.102711,car,1,50.72348117828369,,
truck,truck,68.03559,truck,19.608961,cat,7.2595725,car,1,68.03559064865112,,
plane,plane,96.26175,plane,3.038965,cat,0.2207224,frog,1,96.26175165176392,,
dog,cat,72.00118,cat,20.797686,dog,4.2468762,frog,1,72.0011830329895,,
car,car,48.98242,car,44.64379,cat,4.234067,plane,1,48.982420563697815,,
car,cat,50.824177,cat,45.29497,frog,1.4216843,dog,1,50.824177265167236,,
ship,ship,87.928764,ship,11.570083,cat,0.17829385,deer,1,87.92876601219177,,
frog,cat,50.386303,cat,31.110117,frog,16.344868,deer,1,50.386303663253784,,
truck,truck,94.249115,truck,3.489669,car,1.2209368,cat,1,94.24911141395569,,
truck,truck,59.589012,truck,27.660624,ship,4.646937,horse,1,59.58901047706604,,
dog,dog,99.88135,dog,0.09647137,cat,0.020539477,deer,1,99.88135099411011,,
frog,dog,33.012424,dog,23.30734,frog,23.070131,cat,1,33.012425899505615,,
dog,horse,48.309196,horse,32.788654,cat,17.097492,dog,1,48.30919802188873,,
dog,frog,36.75507,frog,30.690659,cat,19.20651,dog,1,36.755070090293884,,
truck,truck,91.849144,truck,7.4089875,ship,0.42250422,car,1,91.84914231300354,,
horse,cat,95.261856,cat,2.5683072,dog,1.3220515,horse,1,95.26185989379883,,
truck,cat,70.1375,cat,20.25703,plane,8.290068,frog,1,70.13750076293945,,
deer,deer,99.99455,deer,0.004943145,bird,0.0002667813,cat,1,99.99455213546753,,
dog,cat,98.0981,cat,0.92371607,bird,0.82335174,dog,1,98.09809923171997,,
deer,deer,99.96683,deer,0.014203218,bird,0.0077119768,cat,1,99.96682405471802,,
cat,deer,48.966797,deer,19.25431,horse,19.119934,dog,1,48.966798186302185,,
cat,horse,37.409256,horse,28.116909,cat,26.996883,bird,1,37.40925490856171,,
truck,deer,88.38234,deer,10.045334,ship,0.64303344,cat,1,88.38233947753906,,
ship,ship,99.964645,ship,0.013492634,plane,0.0074215387,bird,1,99.96464252471924,,
ship,ship,98.43422,ship,0.7550002,cat,0.38284436,plane,1,98.43421578407288,,
cat,cat,47.052048,cat,41.65257,dog,8.138321,deer,1,47.05204665660858,,
deer,deer,85.5664,deer,12.6117735,cat,1.2413719,dog,1,85.56640148162842,,
ship,ship,98.86913,ship,0.58043504,frog,0.2604307,cat,1,98.86913299560547,,
deer,deer,98.435104,deer,1.4225274,cat,0.10449028,dog,1,98.43510389328003,,
plane,plane,75.908646,plane,15.372653,ship,4.9067116,deer,1,75.90864896774292,,
deer,cat,80.62788,cat,16.211151,deer,2.562079,frog,1,80.62787652015686,,
plane,ship,46.991203,ship,22.745153,cat,18.296034,frog,1,46.99120223522186,,
horse,horse,87.259056,horse,8.441024,deer,4.265866,dog,1,87.25905418395996,,
bird,deer,65.014496,deer,23.893686,bird,9.453003,cat,1,65.01449942588806,,
ship,cat,55.880756,cat,35.68131,ship,4.247342,deer,1,55.88075518608093,,
plane,cat,73.69607,cat,18.488174,plane,3.100394,frog,1,73.69607090950012,,
bird,bird,85.1529,bird,9.004486,cat,2.43121,plane,1,85.15290021896362,,
plane,plane,99.86197,plane,0.080466755,cat,0.049667444,bird,1,99.86196756362915,,
horse,horse,96.29834,horse,3.5368066,deer,0.15204965,dog,1,96.29833698272705,,
deer,deer,97.70966,deer,0.9887316,plane,0.8813361,cat,1,97.70966172218323,,
plane,plane,95.22182,plane,2.6397264,ship,1.1671033,cat,1,95.22181749343872,,
frog,frog,72.21441,frog,13.951924,ship,12.565897,cat,1,72.2144067287445,,
cat,cat,81.17008,cat,7.640557,plane,4.202081,dog,1,81.17008209228516,,
cat,cat,97.4952,cat,0.95149475,deer,0.71103424,frog,1,97.4951982498169,,
car,cat,78.52008,cat,10.283524,bird,5.2167363,plane,1,78.5200834274292,,
horse,cat,90.10774,cat,3.990409,dog,2.3150456,bird,1,90.1077389717102,,
deer,deer,97.34176,deer,1.3823566,cat,1.0742875,bird,1,97.3417580127716,,
frog,frog,54.072144,frog,40.74628,deer,3.0115097,bird,1,54.07214164733887,,
dog,deer,98.02982,deer,1.8889102,cat,0.042997893,dog,1,98.02982211112976,,
plane,plane,65.00666,plane,21.061058,deer,9.277478,ship,1,65.0066614151001,,
deer,deer,80.12629,deer,13.278419,cat,4.2243614,bird,1,80.126291513443,,
truck,frog,99.35884,frog,0.34948888,cat,0.15430816,ship,1,99.35884475708008,,
dog,dog,96.85205,dog,3.1265192,cat,0.0149835525,deer,1,96.85205221176147,,
frog,frog,98.69827,frog,1.1459938,cat,0.05972137,ship,1,98.69827032089233,,
frog,frog,97.50209,frog,2.1223063,cat,0.24054965,bird,1,97.50208854675293,,
cat,cat,58.16942,cat,18.791233,plane,11.190286,frog,1,58.16941857337952,,
plane,cat,80.40432,cat,16.34776,plane,1.6254491,dog,1,80.4043173789978,,
dog,cat,99.906654,cat,0.07958392,dog,0.007830866,bird,1,99.90665316581726,,
bird,dog,43.631916,dog,25.076412,cat,19.722162,bird,1,43.631914258003235,,
frog,frog,75.44533,frog,19.403046,cat,2.031038,deer,1,75.44533014297485,,
cat,cat,99.789055,cat,0.20104758,dog,0.0030806516,bird,1,99.78905320167542,,
cat,cat,96.15894,cat,2.9556422,frog,0.43704748,bird,1,96.15893959999084,,
ship,ship,83.5684,ship,9.478347,bird,2.80034,cat,1,83.56840014457703,,
plane,cat,47.699783,cat,26.213753,deer,14.504208,frog,1,47.699785232543945,,
ship,ship,74.34981,ship,20.347286,frog,5.1730337,cat,1,74.34980869293213,,
dog,dog,89.7613,dog,10.15697,cat,0.036101304,plane,1,89.7612988948822,,
deer,cat,53.576077,cat,44.126453,deer,1.3521827,dog,1,53.5760760307312,,
bird,bird,87.32719,bird,6.775485,dog,2.8085508,deer,1,87.32718825340271,,
truck,truck,59.267975,truck,37.73224,cat,2.4713142,ship,1,59.26797389984131,,
dog,cat,91.5147,cat,8.178893,dog,0.27329957,frog,1,91.51470065116882,,
plane,plane,99.50015,plane,0.25656357,ship,0.08486619,cat,1,99.5001494884491,,
dog,cat,48.12709,cat,38.31059,dog,11.254869,deer,1,48.12709093093872,,
deer,deer,98.795,deer,0.8547882,cat,0.13658194,dog,1,98.79499673843384,,
ship,cat,40.11744,cat,34.83301,ship,21.833456,deer,1,40.1174396276474,,
bird,bird,99.54014,bird,0.4096546,horse,0.019399853,deer,1,99.5401382446289,,
horse,cat,99.685684,cat,0.13530444,dog,0.048067972,frog,1,99.68568086624146,,
frog,frog,81.46216,frog,14.345593,cat,3.6887388,bird,1,81.46215677261353,,
dog,deer,93.26683,deer,4.940303,dog,1.7478393,cat,1,93.26682686805725,,
horse,deer,90.92907,deer,8.835478,horse,0.12003581,cat,1,90.92907309532166,,
ship,ship,96.921745,ship,2.2201507,frog,0.42913276,deer,1,96.92174196243286,,
bird,cat,39.39558,cat,38.71522,bird,13.712546,dog,1,39.3955796957016,,
plane,plane,40.91183,plane,40.87325,ship,15.318237,cat,1,40.911829471588135,,
car,car,87.82923,car,11.9759035,cat,0.062312536,plane,1,87.82923221588135,,
ship,ship,99.902855,ship,0.059281517,cat,0.011606607,frog,1,99.90285634994507,,
bird,bird,72.49436,bird,22.14186,deer,4.024065,cat,1,72.49436378479004,,
deer,frog,88.17678,frog,10.800091,cat,0.9122915,deer,1,88.17678093910217,,
ship,ship,99.88651,ship,0.097409226,cat,0.0076513076,frog,1,99.88651275634766,,
deer,deer,99.21934,deer,0.57660145,bird,0.07279812,cat,1,99.21934008598328,,
cat,cat,87.59147,cat,6.4693623,bird,3.3987687,deer,1,87.59146928787231,,
plane,plane,94.82844,plane,3.809666,ship,0.8943493,cat,1,94.8284387588501,,
deer,deer,99.69201,deer,0.22663498,bird,0.038833436,frog,1,99.6920108795166,,
plane,plane,98.32356,plane,1.3991426,cat,0.12953126,bird,1,98.32356572151184,,
car,car,90.87061,car,4.906343,cat,1.2662729,truck,1,90.87061285972595,,
truck,car,62.985523,car,34.244812,truck,1.5596722,ship,1,62.9855215549469,,
cat,cat,94.05492,cat,3.028082,dog,1.155674,frog,1,94.05491948127747,,
plane,ship,88.8513,ship,9.386136,cat,1.0102069,plane,1,88.85130286216736,,
cat,cat,52.465202,cat,40.96298,dog,4.9078298,bird,1,52.465200424194336,,
frog,cat,48.11006,cat,38.82386,deer,4.5213456,bird,1,48.11006188392639,,
dog,cat,97.22281,cat,2.539416,dog,0.09284145,bird,1,97.22281098365784,,
dog,deer,95.597824,deer,3.0380788,cat,0.50132614,frog,1,95.5978274345398,,
bird,deer,47.34174,deer,28.77406,cat,21.270754,bird,1,47.341740131378174,,
ship,ship,70.98674,ship,16.021547,frog,10.176761,cat,1,70.98674178123474,,
dog,plane,43.919865,plane,28.27922,cat,13.245611,dog,1,43.91986429691315,,
plane,ship,86.01282,ship,7.3434615,cat,2.9857686,plane,1,86.01281642913818,,
ship,ship,73.62725,ship,14.627342,cat,6.8289914,frog,1,73.62725138664246,,
horse,cat,90.32913,cat,4.9357734,ship,1.9877924,dog,1,90.32912850379944,,
dog,dog,99.51664,dog,0.2826504,deer,0.17554158,cat,1,99.51664209365845,,
bird,cat,87.30446,cat,5.6953983,horse,3.2806306,bird,1,87.30446100234985,,
deer,deer,99.94772,deer,0.018591166,cat,0.015576417,ship,1,99.9477207660675,,
cat,frog,52.51648,frog,45.548065,cat,1.726488,dog,1,52.516478300094604,,
horse,horse,44.513115,horse,43.73996,deer,5.6557574,dog,1,44.51311528682709,,
plane,plane,66.464195,plane,11.860779,cat,9.281322,ship,1,66.46419763565063,,
bird,deer,48.877216,deer,29.301485,bird,17.041883,cat,1,48.87721538543701,,
cat,deer,79.84695,deer,18.389185,cat,0.79290235,bird,1,79.84694838523865,,
car,car,90.81202,car,4.7121973,cat,3.3692453,frog,1,90.81202149391174,,
plane,plane,70.10461,plane,18.6685,cat,8.483351,bird,1,70.10460495948792,,
plane,cat,97.41452,cat,1.2872728,deer,0.45522568,ship,1,97.4145233631134,,
bird,cat,99.604744,cat,0.21769258,dog,0.0745156,deer,1,99.60474371910095,,
car,ship,73.43215,ship,22.259745,cat,3.4924648,frog,1,73.43215346336365,,
bird,cat,83.04828,cat,7.3338337,deer,4.5014596,dog,1,83.04827809333801,,
car,car,93.994865,car,4.665808,cat,0.52699995,bird,1,93.99486184120178,,
deer,deer,52.82788,deer,31.294949,frog,15.575963,cat,1,52.82788276672363,,
frog,frog,66.49484,frog,29.749144,cat,2.9028347,deer,1,66.49484038352966,,
horse,dog,54.317795,dog,44.19581,cat,1.0538442,horse,1,54.31779623031616,,
car,car,99.31578,car,0.39570317,truck,0.14287955,cat,1,99.31578040122986,,
plane,deer,42.7064,deer,30.914959,cat,18.797728,bird,1,42.70640313625336,,
dog,dog,96.68769,dog,3.2793732,cat,0.010823903,horse,1,96.68769240379333,,
bird,cat,61.427986,cat,15.056023,bird,8.875177,frog,1,61.42798662185669,,
dog,cat,93.30495,cat,6.297727,dog,0.3200182,deer,1,93.30494403839111,,
truck,ship,99.95858,ship,0.034534857,cat,0.0026005246,truck,1,99.95858073234558,,
bird,bird,97.93234,bird,1.5240577,frog,0.24459933,horse,1,97.93233871459961,,
dog,dog,90.987946,dog,5.0276117,bird,3.0511088,cat,1,90.98794460296631,,
frog,cat,52.957905,cat,41.43028,frog,3.1093662,deer,1,52.95790433883667,,
horse,horse,99.89491,horse,0.09974036,dog,0.003074074,deer,1,99.89491105079651,,
car,cat,81.74178,cat,13.519506,ship,1.8160414,frog,1,81.7417860031128,,
truck,plane,69.23229,plane,24.483137,truck,2.9490664,car,1,69.23229098320007,,
cat,cat,92.248245,cat,7.6448226,ship,0.029096223,dog,1,92.2482430934906,,
frog,frog,99.63998,frog,0.23317768,cat,0.07240098,dog,1,99.63997602462769,,
car,cat,54.276478,cat,43.312782,car,0.70665723,dog,1,54.27647829055786,,
plane,plane,80.77861,plane,14.880911,cat,2.4851284,dog,1,80.77861070632935,,
bird,bird,99.973625,bird,0.011740013,cat,0.009521489,deer,1,99.97362494468689,,
truck,cat,55.056076,cat,38.135643,deer,3.0600185,dog,1,55.05607724189758,,
deer,deer,99.9864,deer,0.0046476973,cat,0.0033469023,dog,1,99.98639822006226,,
bird,deer,86.14935,deer,9.181879,cat,2.8435874,bird,1,86.14935278892517,,
truck,truck,94.57846,truck,5.248605,ship,0.067775525,horse,1,94.57845687866211,,
cat,bird,45.940117,bird,35.534225,plane,13.338876,cat,1,45.94011604785919,,
ship,ship,76.04662,ship,22.644144,cat,0.93758243,dog,1,76.046621799469,,
bird,bird,73.4027,bird,17.658154,cat,8.6009035,dog,1,73.40270280838013,,
truck,truck,98.844345,truck,0.92739236,car,0.08682717,ship,1,98.84434342384338,,
ship,ship,98.882935,ship,0.7989171,cat,0.16052954,dog,1,98.88293147087097,,
dog,cat,62.486588,cat,35.243595,dog,1.0002731,deer,1,62.48658895492554,,
car,cat,58.592243,cat,28.555885,car,5.710565,frog,1,58.59224200248718,,
plane,cat,72.12814,cat,6.9926233,dog,6.1226764,frog,1,72.12814688682556,,
car,cat,86.88991,cat,12.781087,car,0.11495654,ship,1,86.88990473747253,,
dog,dog,99.85405,dog,0.13529907,cat,0.0029247212,horse,1,99.85405206680298,,
bird,bird,96.222694,bird,3.5398622,cat,0.19994386,dog,1,96.2226927280426,,
dog,cat,99.731026,cat,0.23327959,dog,0.031149082,frog,1,99.73102807998657,,
frog,frog,79.95888,frog,18.346415,cat,1.3318467,dog,1,79.95887398719788,,
ship,ship,83.86019,ship,13.549857,cat,1.1796647,bird,1,83.86019468307495,,
ship,plane,49.52136,plane,24.901218,bird,20.359863,deer,1,49.52135682106018,,
cat,cat,99.98436,cat,0.0076705567,dog,0.0032389045,deer,1,99.98435974121094,,
dog,cat,52.136494,cat,45.857193,dog,0.82571006,bird,1,52.13649272918701,,
plane,plane,98.37968,plane,0.8518876,deer,0.37619403,cat,1,98.3796775341034,,
deer,deer,99.26959,deer,0.6176764,cat,0.03721021,bird,1,99.26959276199341,,
car,cat,78.23218,cat,9.986355,deer,3.5026922,ship,1,78.23217511177063,,
cat,cat,99.701866,cat,0.17063029,frog,0.11516805,dog,1,99.70186948776245,,
horse,deer,66.86973,deer,31.07856,horse,1.6626312,cat,1,66.86972975730896,,
plane,plane,99.9173,plane,0.05011151,cat,0.020151343,ship,1,99.91729855537415,,
cat,cat,55.39692,cat,19.535927,dog,17.577263,deer,1,55.39692044258118,,
cat,cat,95.71951,cat,4.077702,dog,0.11182396,frog,1,95.71951031684875,,
truck,ship,67.45188,ship,16.380175,cat,10.249136,frog,1,67.45188236236572,,
bird,bird,50.663506,bird,35.680534,cat,6.377022,deer,1,50.66350698471069,,
cat,cat,99.69404,cat,0.14292343,dog,0.13124833,plane,1,99.69403743743896,,
truck,cat,87.54089,cat,6.927338,ship,4.2945027,dog,1,87.5408947467804,,
truck,cat,42.670692,cat,38.112255,truck,15.294069,ship,1,42.67069101333618,,
ship,ship,99.91333,ship,0.05018878,cat,0.010695577,frog,1,99.9133288860321,,
dog,cat,67.800186,cat,24.460102,dog,4.590101,deer,1,67.8001880645752,,
truck,truck,27.831715,truck,26.356256,car,19.21366,dog,1,27.83171534538269,,
horse,dog,57.191242,dog,33.849308,horse,7.3969803,cat,1,57.1912407875061,,
bird,cat,66.84114,cat,31.195444,dog,1.6144872,deer,1,66.84114336967468,,
plane,bird,40.7697,bird,35.80485,cat,9.120354,ship,1,40.76969921588898,,
truck,truck,66.37741,truck,30.162117,car,2.1078994,cat,1,66.37741327285767,,
deer,deer,89.109245,deer,6.302785,cat,3.2832432,bird,1,89.10924792289734,,
horse,horse,99.634186,horse,0.35859203,dog,0.0066315313,cat,1,99.63418841362,,
car,car,91.29381,car,3.2289379,frog,2.9962826,cat,1,91.29380583763123,,
horse,cat,66.917786,cat,23.48519,deer,4.981499,dog,1,66.91778898239136,,
frog,cat,86.5952,cat,9.136678,deer,2.5049403,dog,1,86.59520149230957,,
deer,dog,42.148994,dog,26.134556,horse,16.274021,deer,1,42.1489953994751,,
deer,deer,99.400925,deer,0.32780585,bird,0.14434013,plane,1,99.4009256362915,,
ship,ship,99.70138,ship,0.18802027,cat,0.042528316,frog,1,99.7013807296753,,
truck,dog,32.069527,dog,30.46658,ship,22.867172,truck,1,32.069528102874756,,
plane,cat,68.22168,cat,23.511848,deer,3.729039,horse,1,68.22168231010437,,
horse,cat,40.89178,cat,28.361088,horse,11.187511,dog,1,40.89178144931793,,
car,car,99.96569,car,0.015606669,cat,0.006331401,ship,1,99.96569156646729,,
bird,cat,93.220985,cat,4.345429,ship,0.79055744,deer,1,93.2209849357605,,
deer,deer,56.86634,deer,30.74353,cat,9.142466,frog,1,56.86634182929993,,
plane,cat,68.380135,cat,22.534487,ship,2.7886162,horse,1,68.38013529777527,,
cat,cat,99.680695,cat,0.12121013,frog,0.06595573,bird,1,99.68069791793823,,
horse,cat,28.888306,cat,27.149603,plane,16.58386,ship,1,28.88830602169037,,
dog,dog,76.642975,dog,23.245794,cat,0.05926818,deer,1,76.64297819137573,,
car,cat,99.72961,cat,0.15949182,dog,0.05453917,plane,1,99.72960352897644,,
truck,dog,85.37355,dog,5.5326123,horse,5.1672754,cat,1,85.37355065345764,,
cat,cat,84.12828,cat,15.383533,dog,0.3368795,horse,1,84.1282844543457,,
dog,cat,89.363365,cat,9.859728,deer,0.64903796,dog,1,89.36336636543274,,
bird,cat,93.92489,cat,3.9521163,dog,0.7378354,plane,1,93.92489194869995,,
deer,deer,99.97255,deer,0.012364825,cat,0.0079741785,bird,1,99.97255206108093,,
car,cat,86.67892,cat,6.0725694,deer,4.9732003,dog,1,86.6789162158966,,
