Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
bird,dog,50.39281,dog,36.75316,cat,7.909283,horse,1.0,93.23464035987854,,
bird,deer,90.64463,deer,6.216654,cat,2.5002532,dog,3.0,42.18490421772003,70.08229494094849,90.64463376998901
frog,frog,63.33924,frog,34.065296,cat,1.0684791,dog,1.0,99.12905693054199,,
frog,frog,99.998604,frog,0.0012649852,cat,4.654115e-05,bird,1.0,97.78353571891785,,
bird,bird,99.99962,bird,0.00023924549,frog,0.00010236292,deer,1.0,99.90830421447754,,
dog,dog,99.99792,dog,0.002017592,cat,3.836575e-05,horse,1.0,99.99589920043945,,
bird,bird,88.23413,bird,5.9078355,plane,5.278232,frog,2.0,35.81781089305878,89.60200548171997,
frog,frog,99.99398,frog,0.0031493318,cat,0.0025807775,bird,1.0,93.91205310821533,,
plane,plane,94.25431,plane,5.6678815,bird,0.065814234,cat,1.0,96.9897985458374,,
frog,frog,99.85424,frog,0.12942497,cat,0.0050135884,dog,1.0,98.35104942321777,,
car,car,94.40322,car,2.961032,truck,1.9835811,bird,3.0,67.75267720222473,71.14183306694031,94.40321922302246
bird,dog,99.61656,dog,0.27544782,bird,0.045215998,cat,1.0,99.16868805885315,,
truck,truck,99.85316,truck,0.09435819,plane,0.041412476,ship,2.0,59.31981801986694,98.43370318412781,
plane,cat,45.561993,cat,27.852512,plane,22.43152,dog,4.0,72.83011674880981,72.59998917579651,45.56199312210083
plane,plane,99.99922,plane,0.0005995806,bird,0.00016460296,cat,1.0,89.028799533844,,
car,car,45.07184,car,41.28195,cat,9.156382,ship,4.0,81.92903995513916,57.23896026611328,45.07184028625488
dog,dog,57.738037,dog,42.25329,cat,0.0070882784,bird,4.0,57.930439710617065,52.9346227645874,57.738035917282104
dog,dog,99.99969,dog,0.00019306439,cat,6.780637e-05,deer,1.0,89.63373303413391,,
car,car,99.866905,car,0.042291023,cat,0.032264154,dog,1.0,97.9828417301178,,
frog,frog,67.39511,frog,12.062883,horse,11.468985,dog,1.0,95.5867052078247,,
horse,horse,98.49675,horse,1.3647013,dog,0.12218302,deer,1.0,99.636971950531,,
ship,ship,99.821304,ship,0.11336845,plane,0.045002446,car,1.0,88.4580910205841,,
dog,cat,42.917614,cat,21.798962,deer,17.59948,bird,4.0,59.882378578186035,43.96488070487976,42.917612195014954
frog,cat,79.67189,cat,18.488962,frog,0.8070434,plane,1.0,99.46438074111938,,
cat,cat,99.804726,cat,0.07511,dog,0.051524106,horse,1.0,99.84972476959229,,
cat,cat,99.3497,cat,0.53312165,bird,0.09132891,dog,1.0,91.65151119232178,,
frog,cat,83.79953,cat,13.976754,frog,1.3113196,dog,1.0,89.99285101890564,,
plane,plane,95.24542,plane,3.718761,bird,0.5006317,ship,2.0,37.10634410381317,96.68684005737305,
truck,ship,74.213425,ship,13.241644,car,5.454698,truck,4.0,40.33867418766022,74.36237931251526,74.21342730522156
truck,truck,99.99964,truck,0.00026115548,car,5.348104e-05,ship,1.0,99.56164360046387,,
bird,bird,99.90222,bird,0.044103146,cat,0.014178196,plane,2.0,59.88152623176575,99.7772753238678,
bird,bird,99.337364,bird,0.62015694,cat,0.02877082,frog,2.0,78.18595767021179,99.5744526386261,
frog,frog,99.98631,frog,0.0087777665,ship,0.0028217607,cat,2.0,55.763572454452515,99.86698627471924,
car,car,99.65922,car,0.26779538,ship,0.055557955,truck,1.0,91.59814715385437,,
deer,deer,99.71492,deer,0.19492292,cat,0.07658481,bird,1.0,99.39285516738892,,
frog,frog,99.99969,frog,0.00029037235,cat,2.1845903e-05,dog,1.0,91.21277332305908,,
bird,bird,99.997665,bird,0.0011918906,plane,0.00096388574,cat,1.0,99.82985854148865,,
dog,dog,98.04441,dog,1.9226832,cat,0.02817617,horse,2.0,84.29635167121887,96.14333510398865,
horse,horse,99.947174,horse,0.028522464,dog,0.01611693,deer,1.0,88.92752528190613,,
ship,plane,82.383156,plane,13.4105015,ship,2.0970485,deer,4.0,80.5720567703247,61.06834411621094,82.3831558227539
ship,ship,99.995026,ship,0.0029868903,truck,0.0015774516,car,1.0,99.89748001098633,,
dog,cat,70.14066,cat,27.955866,dog,1.4473239,horse,1.0,91.45206212997437,,
frog,frog,99.52345,frog,0.36365646,cat,0.07582063,ship,1.0,94.5172905921936,,
deer,deer,83.321045,deer,15.869051,cat,0.61818963,frog,1.0,92.4123466014862,,
cat,cat,98.53953,cat,0.50049245,truck,0.43854943,plane,1.0,98.72214198112488,,
bird,bird,99.99926,bird,0.0005491484,cat,7.383769e-05,truck,2.0,55.20707368850708,99.9708354473114,
cat,cat,96.427956,cat,3.4019802,dog,0.12839551,horse,1.0,87.62052655220032,,
deer,deer,62.048965,deer,36.235195,cat,1.2285584,bird,2.0,79.67799305915833,97.45454788208008,
deer,deer,99.97174,deer,0.022055734,horse,0.0042412197,bird,1.0,99.98810291290283,,
deer,deer,99.9565,deer,0.040826686,bird,0.0016591838,cat,1.0,99.99322891235352,,
ship,ship,99.950134,ship,0.019504204,frog,0.013797826,car,1.0,99.99510049819946,,
truck,truck,99.332245,truck,0.6583957,car,0.006224298,cat,2.0,82.76001214981079,97.49590158462524,
bird,bird,99.15813,bird,0.55543256,plane,0.117016956,frog,2.0,50.215041637420654,98.69721531867981,
frog,frog,99.948456,frog,0.029267872,bird,0.017025393,deer,1.0,86.76241636276245,,
plane,plane,94.631355,plane,3.1064792,cat,1.1923934,ship,2.0,59.49798822402954,89.90797400474548,
truck,truck,52.94339,truck,46.21411,plane,0.6043215,horse,2.0,38.58659267425537,93.64109635353088,
horse,horse,99.99906,horse,0.0008410006,dog,5.813112e-05,deer,1.0,99.88632202148438,,
truck,truck,93.21539,truck,3.3515916,ship,2.0068789,car,3.0,47.866860032081604,45.27156352996826,93.21539402008057
ship,ship,99.865,ship,0.057809357,truck,0.036462687,deer,1.0,93.82584691047668,,
horse,horse,99.859795,horse,0.08740188,cat,0.04346801,dog,2.0,80.40499687194824,93.39022636413574,
horse,horse,99.97488,horse,0.008574953,plane,0.007852208,deer,2.0,46.32408618927002,99.79380965232849,
cat,cat,99.99869,cat,0.00065766275,bird,0.00045014618,frog,1.0,99.80735778808594,,
ship,ship,99.99985,ship,5.3123033e-05,cat,3.9772593e-05,truck,1.0,99.93576407432556,,
bird,bird,99.09906,bird,0.8175194,frog,0.056856994,cat,2.0,67.66789555549622,99.80271458625793,
truck,truck,99.99864,truck,0.0013444927,car,6.3832254e-06,plane,1.0,99.96767044067383,,
cat,cat,99.99625,cat,0.0026177536,bird,0.00056435325,frog,1.0,99.76179003715515,,
dog,bird,71.19815,bird,25.380579,dog,2.7691104,cat,2.0,63.76952528953552,87.13429570198059,
horse,horse,99.9288,horse,0.06385298,dog,0.006222153,deer,2.0,71.99850082397461,99.90678429603577,
dog,dog,99.30035,dog,0.694961,cat,0.003660375,plane,2.0,84.9347174167633,90.07228016853333,
ship,ship,99.99528,ship,0.0027317144,car,0.0015137409,truck,1.0,99.69946146011353,,
horse,horse,99.999794,horse,0.00013279794,deer,5.4387972e-05,dog,1.0,99.9742329120636,,
cat,cat,99.20342,cat,0.20039612,frog,0.1838904,horse,3.0,68.47887635231018,72.79847860336304,99.20342564582825
horse,horse,99.98644,horse,0.013503994,deer,2.8879338e-05,dog,1.0,89.5917296409607,,
plane,plane,99.64886,plane,0.3133085,bird,0.015724024,deer,2.0,67.26411581039429,97.89491891860962,
horse,horse,97.75867,horse,1.8555495,dog,0.3028772,bird,1.0,93.11279654502869,,
car,car,41.59338,car,36.76119,plane,11.646355,ship,4.0,50.34053325653076,61.57445311546326,41.59338176250458
frog,frog,99.99547,frog,0.0026344252,cat,0.0013513117,dog,1.0,85.29884815216064,,
bird,bird,99.999985,bird,1.5504325e-05,plane,8.47959e-07,deer,1.0,99.30393099784851,,
deer,deer,99.98274,deer,0.005995769,bird,0.004308442,dog,1.0,99.21655654907227,,
plane,plane,99.83762,plane,0.13029535,cat,0.02329062,ship,1.0,99.71923232078552,,
plane,plane,99.41721,plane,0.3885404,bird,0.15920958,cat,2.0,65.400630235672,97.91825413703918,
bird,bird,98.89241,bird,0.51018614,dog,0.38355625,deer,2.0,50.472819805145264,99.77826476097107,
truck,ship,88.06225,ship,9.263057,truck,2.535742,car,1.0,99.42465424537659,,
ship,truck,52.074112,truck,31.195406,ship,8.29039,cat,4.0,73.91729354858398,38.70862126350403,52.07411050796509
bird,bird,97.98163,bird,1.9187027,cat,0.052340724,deer,2.0,56.56898617744446,96.75516486167908,
ship,ship,99.921646,ship,0.05437989,deer,0.008903994,truck,2.0,66.77461862564087,98.73150587081909,
horse,horse,93.74872,horse,2.0915074,bird,1.7838408,ship,3.0,63.59372138977051,76.75487399101257,93.74871850013733
horse,deer,98.72521,deer,1.247691,horse,0.016801218,dog,1.0,99.98514652252197,,
dog,dog,95.82493,dog,3.3162568,cat,0.4924832,bird,1.0,87.54940032958984,,
dog,dog,96.35598,dog,3.555598,cat,0.057904735,frog,3.0,56.65402412414551,57.12941288948059,96.35598063468933
plane,plane,99.95438,plane,0.019039521,deer,0.01375617,horse,2.0,56.85424208641052,99.4536280632019,
car,car,93.18902,car,6.716328,truck,0.041885097,cat,2.0,79.8008680343628,96.8107521533966,
bird,bird,99.99994,bird,5.1572846e-05,deer,3.4211926e-06,cat,1.0,99.56521391868591,,
truck,truck,68.05447,truck,31.909634,car,0.02047652,frog,4.0,60.683852434158325,54.07927632331848,68.05446743965149
frog,frog,75.10239,frog,21.749933,deer,2.203053,cat,1.0,98.32144975662231,,
car,car,91.4347,car,8.275958,ship,0.26559526,truck,2.0,44.15887892246246,99.14583563804626,
plane,plane,99.94797,plane,0.016617777,truck,0.012038665,ship,2.0,84.13222432136536,99.95185136795044,
car,car,90.21972,car,4.727371,ship,2.980797,truck,2.0,53.48601937294006,85.55014729499817,
plane,plane,93.83236,plane,5.9815526,ship,0.14996934,bird,3.0,46.75542712211609,79.9386739730835,93.83235573768616
frog,frog,99.99699,frog,0.0027832505,cat,6.2137035e-05,deer,1.0,99.99126195907593,,
dog,cat,99.83437,cat,0.11831555,dog,0.034545176,bird,1.0,99.52241778373718,,
plane,cat,73.68904,cat,9.110899,dog,8.655298,bird,1.0,90.24572372436523,,
dog,dog,99.66017,dog,0.33604574,cat,0.0023631125,bird,1.0,99.08648133277893,,
horse,horse,99.98037,horse,0.011807717,cat,0.0037017649,deer,1.0,96.92057967185974,,
deer,cat,50.38057,cat,49.318703,deer,0.2400431,frog,4.0,81.34582042694092,55.39712905883789,50.38056969642639
deer,deer,99.91621,deer,0.07038241,cat,0.0061727585,bird,1.0,99.95211362838745,,
ship,ship,77.44523,ship,9.291027,plane,5.8093724,bird,4.0,68.32336783409119,75.25402903556824,77.4452269077301
cat,cat,72.085556,cat,20.3356,dog,3.110209,horse,1.0,99.84147548675537,,
dog,cat,94.27674,cat,5.685751,dog,0.020222478,bird,2.0,74.77428317070007,96.62870168685913,
cat,cat,93.45617,cat,3.3535547,deer,1.3283072,horse,1.0,97.93843626976013,,
horse,horse,99.99699,horse,0.0029610766,dog,1.868655e-05,bird,1.0,99.88503456115723,,
bird,bird,72.45212,bird,23.475044,cat,3.9599485,dog,4.0,62.16133236885071,53.64478826522827,72.45211601257324
dog,cat,76.609634,cat,21.274794,bird,1.9982563,dog,4.0,81.79612159729004,57.333964109420776,76.60963535308838
ship,ship,95.298256,ship,3.0378442,cat,1.2036831,bird,2.0,41.036003828048706,87.62670755386353,
cat,cat,99.35662,cat,0.34504303,bird,0.29131573,frog,1.0,99.39714074134827,,
dog,dog,99.998116,dog,0.0009919413,cat,0.00050316146,bird,1.0,99.8862624168396,,
horse,horse,95.34976,horse,2.3108094,cat,0.6255459,dog,3.0,78.38607430458069,56.57573938369751,95.34976482391357
cat,cat,99.9792,cat,0.017238665,dog,0.002372093,frog,1.0,98.73168468475342,,
horse,horse,74.358574,horse,12.328626,dog,9.422774,deer,1.0,88.11079859733582,,
plane,plane,99.49692,plane,0.2121348,bird,0.15305842,cat,3.0,81.31201267242432,82.67316818237305,99.49691891670227
dog,dog,99.99989,dog,6.888928e-05,cat,2.6585692e-05,horse,1.0,99.88164901733398,,
deer,cat,53.11324,cat,43.475746,deer,2.5740964,frog,2.0,66.5740430355072,99.20708537101746,
dog,cat,99.7441,cat,0.15114515,dog,0.06589429,bird,1.0,97.96655774116516,,
frog,frog,92.88717,frog,4.8172917,bird,1.5279434,ship,2.0,71.67636156082153,86.91981434822083,
truck,cat,72.03907,cat,19.658674,plane,8.057531,truck,4.0,67.93146133422852,70.80975770950317,72.03906774520874
cat,cat,42.45521,cat,37.620266,dog,15.336235,horse,4.0,58.01571607589722,60.602372884750366,42.45521128177643
dog,dog,99.78081,dog,0.15802008,bird,0.04503956,deer,1.0,96.9996690750122,,
cat,cat,59.377296,cat,37.922306,deer,1.3190619,bird,4.0,84.9734365940094,48.95339012145996,59.37729477882385
ship,ship,99.432304,ship,0.22190216,cat,0.19123536,car,1.0,98.49280118942261,,
bird,cat,80.82594,cat,16.01337,bird,1.8521694,deer,2.0,71.07195258140564,93.36361885070801,
deer,deer,72.526855,deer,17.4146,cat,7.5902276,horse,1.0,97.66998291015625,,
bird,frog,95.6173,frog,3.1210554,bird,1.1691402,cat,3.0,74.00371432304382,67.99039840698242,95.61730027198792
bird,cat,99.31582,cat,0.29467162,dog,0.2421672,horse,1.0,98.50667715072632,,
frog,frog,99.691414,frog,0.16010213,deer,0.07248358,plane,2.0,55.175745487213135,95.61179876327515,
horse,horse,90.91736,horse,8.401555,cat,0.58818775,dog,1.0,92.64405369758606,,
frog,frog,99.15001,frog,0.5880143,cat,0.1634396,car,1.0,90.71820378303528,,
plane,plane,99.88722,plane,0.04684804,ship,0.025049215,deer,1.0,85.91919541358948,,
dog,dog,99.99996,dog,1.4021649e-05,cat,1.0898879e-05,horse,1.0,99.99310970306396,,
dog,dog,99.99902,dog,0.0005852624,deer,0.00027296384,cat,1.0,93.17277669906616,,
ship,ship,99.997925,ship,0.0011822969,car,0.00032843475,cat,1.0,99.99265670776367,,
deer,deer,92.607735,deer,3.1698446,horse,2.5080068,cat,1.0,96.62580490112305,,
dog,dog,76.167244,dog,21.630922,cat,0.9412762,horse,1.0,86.98536157608032,,
frog,frog,98.92847,frog,0.8303889,cat,0.15541117,deer,2.0,69.83839273452759,96.86837792396545,
car,car,85.10361,car,14.274733,ship,0.5476446,truck,3.0,63.15847635269165,75.53446888923645,85.10360717773438
cat,cat,99.164116,cat,0.7090313,bird,0.03904707,frog,1.0,98.17169308662415,,
dog,dog,99.58179,dog,0.2705722,cat,0.106434196,bird,1.0,98.2364296913147,,
deer,deer,99.99833,deer,0.0004418706,bird,0.00038643906,cat,1.0,99.99366998672485,,
horse,horse,99.9944,horse,0.0045762258,dog,0.0010078696,cat,1.0,98.02502393722534,,
cat,dog,55.248444,dog,44.436962,cat,0.20338342,horse,1.0,98.3169674873352,,
plane,plane,99.87383,plane,0.060449954,cat,0.040784113,deer,2.0,62.00464367866516,99.37968254089355,
horse,horse,99.921585,horse,0.067219935,plane,0.0051535484,deer,2.0,63.494330644607544,96.73722386360168,
bird,bird,82.952805,bird,14.134031,cat,1.3883879,frog,4.0,56.730467081069946,47.83387780189514,82.95280337333679
plane,plane,99.96857,plane,0.01595465,ship,0.014198277,bird,1.0,99.0638256072998,,
car,car,96.55504,car,2.5573206,truck,0.3844732,plane,3.0,41.849344968795776,84.73035097122192,96.55503630638123
bird,cat,94.53738,cat,3.0479658,ship,1.2155248,bird,1.0,98.73192310333252,,
deer,deer,99.98396,deer,0.015718076,bird,0.00013716181,horse,1.0,97.8283166885376,,
truck,truck,66.23343,truck,32.82929,car,0.847157,ship,4.0,25.355324149131775,76.34313702583313,66.23342633247375
frog,frog,99.90598,frog,0.051246166,bird,0.035699073,cat,2.0,62.792253494262695,99.68050718307495,
deer,deer,98.04968,deer,1.3812399,cat,0.5462558,bird,2.0,57.588183879852295,91.84746146202087,
dog,dog,96.079445,dog,3.8983436,cat,0.017391833,horse,2.0,77.8878390789032,93.12198162078857,
truck,truck,51.159203,truck,44.263393,ship,4.3052773,plane,1.0,94.8878526687622,,
horse,horse,99.93643,horse,0.0389888,dog,0.014234394,cat,2.0,68.18816661834717,94.6047306060791,
horse,horse,74.53266,horse,21.608006,cat,2.099535,deer,4.0,73.49209785461426,76.56716108322144,74.5326578617096
frog,bird,77.26605,bird,22.447535,cat,0.25646415,dog,1.0,98.40945601463318,,
horse,cat,65.75094,cat,22.590696,deer,6.591486,frog,4.0,76.72713994979858,47.50957489013672,65.75093865394592
deer,deer,71.58781,deer,26.214579,cat,1.4177692,frog,1.0,99.58345890045166,,
cat,cat,99.86534,cat,0.08054898,bird,0.019580768,frog,1.0,97.57039546966553,,
car,car,99.9943,car,0.0049266787,truck,0.0003711704,ship,1.0,92.266184091568,,
frog,frog,99.92909,frog,0.047455065,truck,0.013824752,cat,1.0,88.82893919944763,,
truck,truck,99.88932,truck,0.109819464,car,0.000661128,ship,1.0,99.03910160064697,,
deer,cat,65.50016,cat,33.176346,deer,0.89193946,horse,2.0,58.87991786003113,94.76438760757446,
ship,ship,99.980125,ship,0.01789577,frog,0.0008091568,cat,2.0,74.16726350784302,99.9085783958435,
plane,plane,99.90895,plane,0.052586313,bird,0.027262956,cat,2.0,60.470402240753174,99.20445680618286,
cat,cat,86.28547,cat,5.556285,bird,4.627404,frog,1.0,97.52537608146667,,
car,truck,92.59927,truck,7.4004607,car,0.00015181288,cat,1.0,89.61170315742493,,
frog,frog,47.518196,frog,27.698809,cat,17.23158,deer,1.0,90.71267247200012,,
deer,frog,76.08341,frog,13.82142,bird,9.034353,cat,1.0,99.06850457191467,,
deer,deer,99.898224,deer,0.08984047,bird,0.008056989,frog,1.0,98.7658441066742,,
bird,cat,58.180653,cat,16.991037,frog,12.290918,bird,4.0,47.11821377277374,54.210370779037476,58.18065404891968
car,car,99.99472,car,0.0026916058,truck,0.001013847,plane,2.0,45.39922475814819,99.88874793052673,
deer,deer,99.90315,deer,0.05841579,dog,0.015904665,horse,1.0,99.96154308319092,,
frog,frog,98.22598,frog,1.5489832,cat,0.19967973,bird,2.0,70.31393647193909,98.32381010055542,
cat,cat,80.048805,cat,13.54146,truck,2.1383438,ship,1.0,95.1404869556427,,
plane,plane,99.953125,plane,0.031003816,cat,0.008277464,bird,2.0,82.77081251144409,98.22391271591187,
ship,ship,99.60615,ship,0.2529268,plane,0.054560516,cat,2.0,61.897265911102295,98.56582283973694,
truck,truck,99.7071,truck,0.17795157,plane,0.057262562,car,1.0,98.94803762435913,,
horse,horse,62.88645,horse,32.790913,dog,3.736955,cat,4.0,59.771448373794556,60.20238399505615,62.88645267486572
frog,frog,98.33104,frog,1.3185179,truck,0.28282195,car,1.0,98.75515103340149,,
ship,ship,98.77496,ship,0.95534784,truck,0.15771125,car,1.0,95.94697952270508,,
deer,deer,99.68091,deer,0.1860708,cat,0.063296385,bird,1.0,92.45103001594543,,
ship,ship,99.97383,ship,0.017074453,frog,0.00484624,cat,2.0,70.14245390892029,99.88855719566345,
car,car,99.99808,car,0.00082007126,truck,0.0007643752,ship,2.0,62.35305070877075,99.98030066490173,
deer,deer,51.637405,deer,40.92724,frog,5.6604943,horse,4.0,41.09905958175659,75.54137706756592,51.63740515708923
dog,dog,88.04045,dog,10.220587,cat,1.5605935,bird,2.0,72.92505502700806,86.5229606628418,
truck,truck,99.9641,truck,0.03483026,car,0.00072976056,plane,2.0,76.93060636520386,99.9571144580841,
deer,deer,56.65709,deer,30.257257,plane,9.1962185,truck,2.0,55.048346519470215,85.06912589073181,
horse,horse,99.99964,horse,0.00023454563,dog,6.489431e-05,deer,1.0,93.6184287071228,,
car,truck,52.09693,truck,32.313747,ship,14.521907,car,1.0,85.61058640480042,,
deer,deer,92.99933,deer,5.129684,cat,1.5669117,bird,2.0,78.23870182037354,98.46546649932861,
dog,cat,60.446476,cat,39.369453,dog,0.11520009,bird,4.0,51.62677764892578,70.51675319671631,60.44647693634033
cat,cat,74.212456,cat,14.649463,deer,6.443699,bird,1.0,98.49734306335449,,
car,car,96.497406,car,1.3422831,truck,0.66300786,deer,3.0,36.777305603027344,69.09384727478027,96.4974045753479
bird,cat,99.62318,cat,0.23201138,dog,0.07919065,frog,1.0,95.10101079940796,,
frog,frog,93.30115,frog,6.542374,cat,0.09573878,dog,3.0,84.10059809684753,52.23529934883118,93.30114722251892
deer,deer,75.37598,deer,24.247452,cat,0.23929548,frog,1.0,86.89594864845276,,
horse,horse,99.99197,horse,0.004847188,deer,0.0012193497,dog,1.0,96.82456254959106,,
car,car,53.37108,car,28.059092,ship,16.641884,horse,1.0,94.05598640441895,,
dog,cat,99.40291,cat,0.5791488,dog,0.013717911,deer,1.0,97.40084409713745,,
truck,truck,99.99971,truck,0.00014915435,car,0.00010430105,ship,1.0,99.96060729026794,,
cat,cat,90.58302,cat,8.384809,bird,0.71639526,frog,1.0,99.55162405967712,,
car,car,99.98667,car,0.005966475,plane,0.0043288097,cat,1.0,97.54253029823303,,
deer,deer,91.8873,deer,4.4314623,bird,1.967545,plane,3.0,47.80495464801788,76.72715783119202,91.88729524612427
ship,ship,99.29421,ship,0.27666748,cat,0.14801107,bird,2.0,54.68687415122986,88.12693357467651,
horse,horse,98.15804,horse,1.1588665,dog,0.6242789,deer,2.0,71.38047218322754,89.52715992927551,
horse,horse,99.9975,horse,0.0020692835,dog,0.00018591947,bird,1.0,94.44667100906372,,
plane,plane,99.90764,plane,0.04306567,car,0.022827204,ship,1.0,98.62586259841919,,
deer,plane,97.38776,plane,2.574495,bird,0.016157784,cat,2.0,68.8923716545105,95.30134201049805,
cat,cat,68.17576,cat,29.087404,bird,1.3247496,horse,1.0,92.418771982193,,
deer,deer,99.999214,deer,0.00068182964,cat,4.2240565e-05,bird,1.0,99.91542100906372,,
frog,cat,94.30816,cat,2.5532553,bird,2.2746866,frog,1.0,91.72223210334778,,
horse,horse,94.81205,horse,5.1136217,deer,0.043469448,plane,1.0,87.39669919013977,,
horse,horse,99.94728,horse,0.05270305,dog,6.562247e-06,cat,1.0,97.40856885910034,,
dog,bird,71.62952,bird,12.631324,dog,8.130035,deer,4.0,59.5974326133728,51.438844203948975,71.62951827049255
deer,deer,96.283615,deer,3.6292326,bird,0.06434389,cat,1.0,99.47394728660583,,
